Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
946,Milotic,,350,♂,2521,166,15,9,11,77.8,30.0,30.0,,,,"2023-06-06 10:02",2/26/2023,,,0,0,0,5000,,,,,,,,,,,,,,,,,,,,,,,,,
947,Anorith,,347,♂,311,53,6,4,14,53.3,8.0,8.0,,,,"2023-06-06 10:02",5/2/2023,,,0,1,0,961,73.16%,1100,95.77%,267600,213,Anorith,,2,62.15%,1551,96.60%,220326,297,Armaldo,,1,78.75%,871,94.34%,11402,21,Anorith,,1,
948,Lileep,,345,♂,287,65,15,15,10,88.9,8.0,8.0,,,,"2023-06-06 10:02",,,,0,1,0,961,53.70%,1897,95.16%,75126,146,Cradily,,1,99.83%,8,98.89%,402600,258,Cradily,,2,57.51%,1741,92.92%,0,50,Cradily,,1,
949,Baltoy,,343,,112,42,5,9,13,60.0,6.0,6.0,,,,"2023-06-06 10:02",6/1/2023,,,0,0,0,600,89.06%,449,97.29%,106400,154,Claydol,,0,70.09%,1226,90.61%,516400,344,Claydol,,0,84.76%,625,95.10%,5400,57,Claydol,,0,
950,Baltoy,,343,,186,53,9,14,13,80.0,9.0,9.0,,,,"2023-06-06 10:02",2/25/2023,,,0,0,0,1000,44.32%,2281,94.37%,88500,136,Claydol,,0,94.09%,243,95.06%,512000,338,Claydol,,0,77.36%,928,94.24%,61000,62,Baltoy,,0,
951,Baltoy,,343,,325,68,14,11,12,82.2,15.0,15.0,,,,"2023-06-06 10:02",6/2/2023,,,0,0,0,1900,20.78%,3245,92.97%,68400,112,Claydol,,0,97.17%,117,96.35%,496400,318,Claydol,,0,33.85%,2710,90.26%,38400,36,Baltoy,,0,
952,Baltoy,,343,,333,69,14,15,15,97.8,15.0,15.0,,,,"2023-06-06 10:02",6/6/2023,,,0,0,0,1900,30.55%,2845,93.57%,64400,108,Claydol,,0,99.90%,5,99.35%,496400,318,Claydol,,0,53.26%,1915,91.99%,35400,33,Baltoy,,0,
953,Crawdaunt,,342,♂,1600,114,3,4,11,40.0,25.0,25.0,,,,"2023-06-06 10:02",6/6/2023,,,0,0,0,4000,,,,,,,,,67.86%,1317,96.45%,400000,220,Crawdaunt,,0,,,,,,,,,
954,Corphish,,341,♀,186,44,3,15,14,71.1,6.0,6.0,,,,"2023-06-06 10:02",3/28/2023,,,0,0,0,600,91.62%,344,97.32%,52400,106,Crawdaunt,,0,98.00%,83,98.71%,378400,344,Crawdaunt,,0,98.97%,43,98.70%,2000,53,Crawdaunt,,0,
955,Corphish,,341,♂,875,88,10,14,3,60.0,27.0,27.0,,,,"2023-06-06 10:02",6/6/2023,,,0,0,0,4500,73.80%,1074,87.75%,428000,206,Corphish,,0,56.31%,1790,95.95%,303000,256,Crawdaunt,,0,,,,,,,,,
956,Whiscash,,340,♀,878,138,3,0,9,26.7,17.0,17.0,,,,"2023-06-06 10:01",6/2/2023,,,0,0,0,2200,75.48%,1005,96.09%,78800,70,Whiscash,,0,5.35%,3877,81.90%,488800,260,Whiscash,,0,,,,,,,,,
957,Solrock,,338,,980,113,13,15,12,88.9,15.0,15.0,,,,"2023-06-06 10:01",2/25/2023,,,0,0,0,1900,21.81%,3203,93.14%,35400,33,Solrock,,0,92.58%,305,97.43%,410400,268,Solrock,,0,,,,,,,,,
958,Lunatone,,337,,963,114,11,11,14,80.0,15.0,15.0,,,,"2023-06-06 10:01",2/25/2023,,,0,0,0,1900,37.90%,2544,93.97%,38400,36,Lunatone,,0,95.85%,171,97.96%,452400,268,Lunatone,,0,,,,,,,,,
959,Lunatone,,337,,1038,120,2,13,11,57.8,17.0,17.0,,,,"2023-06-06 10:01",5/31/2023,,,0,0,0,2200,99.39%,26,98.55%,41300,37,Lunatone,,0,71.48%,1169,95.62%,488800,260,Lunatone,,0,,,,,,,,,
960,Lunatone,,337,,1810,158,4,15,13,71.1,29.0,29.0,,,,"2023-06-06 10:01",2/6/2023,,,0,0,0,5000,,,,,,,,,98.17%,76,98.38%,410000,190,Lunatone,,0,,,,,,,,,
961,Lunatone,,337,,1904,160,8,14,12,75.6,30.0,30.0,,,,"2023-06-06 10:01",2/28/2023,,,0,0,0,5000,,,,,,,,,99.00%,42,98.82%,385000,182,Lunatone,,0,,,,,,,,,
962,Lunatone,,337,,1909,163,8,8,14,66.7,31.0,31.0,,,,"2023-06-06 10:01",5/9/2023,,,0,0,0,6000,,,,,,,,,87.50%,513,96.88%,390000,174,Lunatone,,0,,,,,,,,,
963,Seviper,,336,♀,558,81,2,12,15,64.4,10.0,10.0,,,,"2023-06-06 10:01",5/13/2023,,,0,0,0,1000,93.77%,256,97.65%,78000,76,Seviper,,0,83.08%,694,91.72%,510000,286,Seviper,,0,,,,,,,,,
964,Seviper,,336,♂,863,97,13,8,12,73.3,15.0,15.0,,,,"2023-06-06 10:01",5/13/2023,,,0,0,0,1900,52.65%,1940,95.04%,60400,54,Seviper,,0,85.20%,607,92.09%,496400,268,Seviper,,0,,,,,,,,,
965,Altaria,Normal,334,♀,1098,116,10,12,14,80.0,20.0,20.0,,,,"2023-06-06 10:01",5/29/2023,,,0,0,0,0,51.45%,1989,94.57%,47000,42,Altaria,Normal,0,93.92%,250,94.87%,475000,248,Altaria,Normal,0,,,,,,,,,
966,Swablu,,333,♂,136,45,15,15,15,100.0,6.0,6.0,,,,"2023-06-06 10:01",2/22/2023,,,0,0,0,600,40.95%,2419,94.00%,80400,480,Altaria,Normal,0,100.00%,1,100%,516400,694,Altaria,Normal,0,28.38%,2934,89.97%,46400,50,Swablu,,0,
967,Swablu,,333,♀,140,49,4,15,14,73.3,7.0,7.0,,,,"2023-06-06 10:01",,,,0,0,0,800,88.82%,459,96.92%,96200,494,Altaria,Normal,0,82.59%,714,92.38%,515200,692,Altaria,Normal,0,86.94%,536,95.59%,64200,66,Swablu,,0,
968,Swablu,,333,♂,203,57,12,14,15,91.1,9.0,9.0,,,,"2023-06-06 10:01",6/5/2023,,,0,0,0,1000,45.35%,2239,94.23%,80000,478,Altaria,Normal,0,99.05%,40,97.62%,512000,688,Altaria,Normal,0,57.75%,1731,92.61%,48000,50,Swablu,,0,
969,Swablu,,333,♀,341,72,5,14,4,51.1,17.0,17.0,,,,"2023-06-06 10:01",6/5/2023,,,0,0,0,2200,50.96%,2009,94.54%,74300,466,Altaria,Normal,0,46.89%,2176,88.04%,488800,660,Altaria,Normal,0,59.68%,1652,92.80%,41300,37,Swablu,,0,
970,Swablu,,333,♂,383,84,1,6,13,44.4,20.0,20.0,,,,"2023-06-06 10:01",5/31/2023,,,0,0,0,2500,97.36%,109,97.93%,70000,462,Altaria,Normal,0,34.70%,2675,86.70%,475000,648,Altaria,Normal,0,97.75%,93,97.64%,39000,34,Swablu,,0,
971,Swablu,,333,♀,546,88,15,4,5,53.3,25.0,25.0,,,,"2023-06-06 10:01",6/5/2023,,,0,0,0,4000,12.26%,3594,92.23%,20500,418,Altaria,Normal,0,67.25%,1342,90.28%,444000,620,Altaria,Normal,0,,,,,,,,,
972,Swablu,,333,♀,553,98,2,12,12,57.8,28.0,28.0,,,,"2023-06-06 10:01",5/20/2023,,,0,0,0,4500,98.58%,59,98.34%,9000,408,Altaria,Normal,0,58.44%,1703,89.29%,419000,598,Altaria,Normal,0,,,,,,,,,
973,Cacturne,,332,♀,1573,117,14,13,4,68.9,25.0,25.0,,,,"2023-06-06 10:01",6/1/2023,,,0,0,0,4000,,,,,,,,,83.32%,684,95.44%,444000,220,Cacturne,,0,,,,,,,,,
974,Cacnea,,331,♀,260,57,10,8,15,73.3,8.0,8.0,,,,"2023-06-06 10:01",5/22/2023,,,0,1,0,961,88.08%,489,96.84%,75126,146,Cacturne,,1,96.14%,159,97.48%,389100,258,Cacturne,,2,84.81%,623,95.86%,0,50,Cacturne,,1,
975,Cacnea,,331,♂,264,56,9,12,14,77.8,8.0,8.0,,,,"2023-06-06 10:01",2/11/2023,,,0,1,0,961,73.68%,1079,95.88%,70926,142,Cacturne,,1,98.95%,44,98.35%,616326,434,Cacturne,,1,93.87%,252,97.14%,0,50,Cacturne,,1,
976,Cacnea,,331,♂,271,56,13,12,14,86.7,8.0,8.0,,,,"2023-06-06 10:00",2/24/2023,,,0,1,0,961,47.74%,2141,94.67%,66726,138,Cacturne,,1,96.65%,138,97.61%,325200,258,Cacturne,,2,77.29%,931,94.21%,18725,33,Cacnea,,1,
977,Cacnea,,331,♂,274,55,14,15,11,88.9,8.0,8.0,,,,"2023-06-06 10:00",4/10/2023,,,0,1,0,961,69.99%,1230,95.69%,66726,138,Cacturne,,1,94.70%,218,97.21%,546726,434,Cacturne,,1,29.50%,2888,90.96%,16804,30,Cacnea,,1,
978,Cacnea,,331,♀,557,78,0,15,2,37.8,18.0,18.0,,,,"2023-06-06 10:00",6/2/2023,,,0,0,0,2200,89.82%,418,96.98%,40400,86,Cacturne,,0,48.11%,2126,90.54%,484400,306,Cacturne,,0,,,,,,,,,
979,Cacnea,,331,♂,675,90,12,10,14,80.0,20.0,20.0,,,,"2023-06-06 10:00",,,,0,0,0,2500,68.03%,1310,95.60%,20500,69,Cacturne,,0,92.63%,303,96.86%,460000,298,Cacturne,,0,,,,,,,,,
980,Cacnea,,331,♀,727,98,2,3,13,40.0,24.0,24.0,,,,"2023-06-06 10:00",6/5/2023,,,0,0,0,3500,88.33%,479,96.85%,11000,59,Cacturne,,0,28.55%,2927,88.03%,451000,276,Cacturne,,0,,,,,,,,,
981,Cacnea,,331,♂,943,103,11,13,10,75.6,28.0,28.0,,,,"2023-06-06 10:00",6/1/2023,,,0,0,0,4500,93.02%,287,92.46%,419000,198,Cacnea,,0,95.85%,171,97.43%,419000,248,Cacturne,,0,,,,,,,,,
982,Flygon,,330,♂,37,19,12,15,15,93.3,1.0,1.0,,,,"2023-06-06 10:00",4/18/2023,,,0,0,0,200,93.19%,280,97.67%,45000,56,Flygon,,0,68.03%,1310,96.70%,206000,216,Flygon,,0,26.79%,2999,90.29%,4200,11,Flygon,,0,
983,Vibrava,,329,♀,521,78,15,14,14,95.6,15.0,15.0,,,,"2023-06-06 10:00",2/25/2023,,,0,0,0,1900,35.34%,2649,94.44%,18900,118,Flygon,,0,54.36%,1870,96.16%,174400,270,Flygon,,0,,,,,,,,,
984,Trapinch,,328,♀,236,49,8,14,13,77.8,7.0,7.0,,,,"2023-06-06 10:00",4/18/2023,,,0,0,0,800,93.65%,261,97.73%,42700,171,Flygon,,0,78.02%,901,97.15%,227200,363,Flygon,,0,97.56%,101,98.33%,0,125,Flygon,,0,
985,Trapinch,,328,♂,500,73,0,15,15,66.7,15.0,15.0,,,,"2023-06-06 10:00",2/26/2023,,,0,0,0,1900,99.61%,17,99.26%,26400,149,Flygon,,0,99.93%,4,99.85%,256400,393,Flygon,,0,100.00%,1,100%,0,0,Trapinch,,0,
986,Trapinch,,328,♀,704,85,11,13,15,86.7,20.0,20.0,,,,"2023-06-06 10:00",5/13/2023,,,0,0,0,2500,72.45%,1129,96.15%,0,125,Flygon,,0,63.74%,1486,96.53%,169000,295,Flygon,,0,,,,,,,,,
987,Trapinch,,328,♂,712,85,14,12,15,91.1,20.0,20.0,,,,"2023-06-06 10:00",4/30/2023,,,0,0,0,2500,99.05%,40,96.23%,475000,248,Trapinch,,0,50.16%,2042,96.00%,161000,285,Flygon,,0,,,,,,,,,
988,Trapinch,,328,♀,712,85,15,11,15,91.1,20.0,20.0,,,,"2023-06-06 10:00",5/11/2023,,,0,0,0,2500,98.66%,56,95.70%,475000,248,Trapinch,,0,47.57%,2148,95.90%,161000,285,Flygon,,0,,,,,,,,,
989,Trapinch,,328,♀,718,83,15,15,11,91.1,20.0,20.0,,,,"2023-06-06 10:00",5/23/2023,,,0,0,0,2500,99.24%,32,96.67%,475000,248,Trapinch,,0,36.07%,2619,95.44%,153000,275,Flygon,,0,,,,,,,,,
990,Spinda,,327,♂,499,85,13,10,11,75.6,15.0,15.0,,,,"2023-06-06 10:00",2/26/2023,,,0,0,0,1900,92.19%,321,92.71%,496400,268,Spinda,,0,92.19%,321,92.71%,496400,268,Spinda,,0,54.14%,1879,92.96%,0,0,Spinda,,0,
991,Grumpig,,326,♀,1198,119,4,11,15,66.7,19.0,19.0,,,,"2023-06-06 10:00",1/9/2023,,,0,0,0,2500,84.15%,650,96.68%,25500,23,Grumpig,,0,99.61%,17,99.08%,480000,252,Grumpig,,0,,,,,,,,,
992,Spoink,,325,♂,452,81,5,11,14,66.7,13.0,13.0,,,,"2023-06-06 10:00",5/1/2023,,,0,1,0,1921,90.82%,377,97.23%,57964,118,Grumpig,,1,97.56%,101,98.23%,350400,258,Grumpig,,2,65.54%,1412,94.10%,3842,6,Spoink,,1,
993,Spoink,,325,♀,488,84,4,14,14,71.1,14.0,14.0,,,,"2023-06-06 10:00",2/20/2023,,,0,1,0,1921,97.36%,109,98.14%,54122,112,Grumpig,,1,99.24%,32,98.82%,581522,404,Grumpig,,1,82.08%,735,95.49%,0,0,Spoink,,1,
994,Spoink,,325,♂,735,100,11,14,14,86.7,20.0,20.0,,,,"2023-06-06 10:00",1/3/2023,,,0,0,0,2500,98.49%,63,97.01%,475000,248,Spoink,,0,86.74%,544,96.78%,363000,298,Grumpig,,0,,,,,,,,,
995,Spoink,,325,♀,793,106,8,14,15,82.2,22.0,22.0,,,,"2023-06-06 10:00",2/28/2023,,,0,0,0,3000,93.33%,274,97.50%,6000,56,Grumpig,,0,96.95%,126,98.10%,392000,288,Grumpig,,0,,,,,,,,,
996,Torkoal,,324,♀,1148,109,12,10,11,73.3,20.0,20.0,,,,"2023-06-06 09:59",2/26/2023,,,0,0,0,2500,47.20%,2163,94.39%,39000,34,Torkoal,,0,89.77%,420,93.50%,475000,248,Torkoal,,0,,,,,,,,,
997,Torkoal,,324,♂,1170,111,13,11,15,86.7,20.0,20.0,,,,"2023-06-06 09:59",2/27/2023,,,0,0,0,2500,60.90%,1602,95.09%,35000,31,Torkoal,,0,98.68%,55,96.98%,475000,248,Torkoal,,0,,,,,,,,,
998,Torkoal,,324,♀,1175,111,14,10,15,86.7,20.0,20.0,,,,"2023-06-06 09:59",2/26/2023,,,0,0,0,2500,63.59%,1492,95.22%,35000,31,Torkoal,,0,98.83%,49,97.12%,475000,248,Torkoal,,0,,,,,,,,,
999,Camerupt,,323,♂,861,93,14,11,15,88.9,14.0,14.0,,,,"2023-06-06 09:59",1/19/2023,,,0,0,0,1600,32.65%,2759,93.91%,48600,46,Camerupt,,0,98.73%,53,96.89%,499600,272,Camerupt,,0,,,,,,,,,
1000,Numel,,322,♂,129,49,7,8,15,66.7,5.0,5.0,,,,"2023-06-06 09:59",2/25/2023,,,0,0,0,600,95.21%,197,97.55%,77600,129,Camerupt,,0,82.10%,734,91.71%,517600,346,Camerupt,,0,90.92%,373,96.81%,4800,57,Camerupt,,0,
1001,Numel,,322,♂,206,63,1,10,13,53.3,8.0,8.0,,,,"2023-06-06 09:59",5/4/2023,,,0,1,0,961,98.44%,65,98.27%,6600,51,Camerupt,,2,85.86%,580,92.39%,402600,258,Camerupt,,2,96.78%,133,97.24%,40326,60,Numel,,1,
1002,Numel,,322,♀,214,63,3,13,14,66.7,8.0,8.0,,,,"2023-06-06 09:59",3/15/2023,,,0,1,0,961,98.05%,81,98.14%,88326,158,Camerupt,,1,96.04%,163,95.22%,402600,258,Camerupt,,2,97.41%,107,98.18%,961,52,Camerupt,,1,
1003,Numel,,322,♀,215,63,3,14,14,68.9,8.0,8.0,,,,"2023-06-06 09:59",5/12/2023,,,0,1,0,961,99.51%,21,98.80%,88326,158,Camerupt,,1,96.04%,163,95.22%,402600,258,Camerupt,,2,99.05%,40,98.84%,961,52,Camerupt,,1,
1004,Numel,,322,♂,465,90,10,15,15,88.9,16.0,16.0,,,,"2023-06-06 09:59",4/23/2023,,,0,0,0,1900,94.07%,244,97.37%,45100,91,Camerupt,,0,99.34%,28,97.61%,492600,314,Camerupt,,0,78.56%,879,94.71%,3800,4,Numel,,0,
1005,Numel,,322,♂,660,109,11,0,9,44.4,25.0,25.0,,,,"2023-06-06 09:59",1/22/2023,,,0,0,0,4000,25.15%,3066,93.53%,8000,56,Camerupt,,0,30.99%,2827,85.53%,444000,270,Camerupt,,0,,,,,,,,,
1006,Wailmer,,320,♀,58,47,1,15,7,51.1,2.0,2.0,,,,"2023-06-06 09:59",4/26/2023,,,0,0,0,200,98.80%,50,98.48%,75600,482,Wailord,,0,73.43%,1089,93.45%,519600,702,Wailord,,0,87.94%,495,95.72%,16800,26,Wailmer,,0,
1007,Wailmer,,320,♂,139,72,4,13,8,55.6,4.0,4.0,,,,"2023-06-06 09:59",4/26/2023,,,0,0,0,400,93.80%,255,97.01%,503400,298,Wailmer,,0,73.77%,1075,93.49%,518400,698,Wailord,,0,91.28%,358,96.16%,15600,22,Wailmer,,0,
1008,Wailmer,,320,♂,310,108,8,13,13,75.6,8.0,8.0,,,,"2023-06-06 09:59",5/16/2023,,,0,0,0,0,89.01%,451,96.24%,414600,290,Wailmer,,0,90.99%,370,96.86%,513600,690,Wailord,,0,80.24%,810,94.25%,0,400,Wailord,,0,
1009,Wailmer,,320,♂,488,133,13,13,12,84.4,12.0,12.0,,,,"2023-06-06 09:59",4/25/2023,,,0,0,0,0,77.68%,915,94.96%,343400,280,Wailmer,,0,97.90%,87,98.27%,490400,680,Wailord,,0,38.71%,2511,91.71%,0,0,Wailmer,,0,
1010,Wailmer,,320,♀,530,138,13,14,10,82.2,13.0,13.0,,,,"2023-06-06 09:59",4/26/2023,,,0,0,0,0,81.27%,768,95.31%,340800,276,Wailmer,,0,96.95%,126,98.00%,472800,676,Wailord,,0,,,,,,,,,
1011,Wailmer,,320,♀,532,140,15,11,15,91.1,13.0,13.0,,,,"2023-06-06 09:59",2/15/2023,,,0,0,0,0,66.67%,1366,95.21%,48300,447,Wailord,,0,93.68%,260,97.39%,472800,676,Wailord,,0,,,,,,,,,
1012,Wailmer,,320,♂,606,149,12,13,12,82.2,15.0,15.0,,,,"2023-06-06 09:59",3/17/2023,,,0,0,0,0,76.97%,944,94.90%,346400,268,Wailmer,,0,95.63%,180,97.74%,481400,668,Wailord,,0,,,,,,,,,
1013,Wailmer,,320,♂,606,150,11,14,13,84.4,15.0,15.0,,,,"2023-06-06 09:59",2/25/2023,,,0,0,0,0,85.91%,578,95.83%,346400,268,Wailmer,,0,98.73%,53,98.52%,481400,668,Wailord,,0,,,,,,,,,
1014,Wailmer,,320,♂,646,150,14,13,4,68.9,16.0,16.0,,,,"2023-06-06 09:59",4/22/2023,,,0,0,0,0,63.52%,1495,93.72%,342600,264,Wailmer,,0,93.75%,257,97.39%,492600,664,Wailord,,0,,,,,,,,,
1015,Wailmer,,320,♂,758,164,12,13,5,66.7,19.0,19.0,,,,"2023-06-06 09:59",4/23/2023,,,0,0,0,2500,71.72%,1159,94.43%,355000,252,Wailmer,,0,90.01%,410,96.69%,480000,652,Wailord,,0,,,,,,,,,
1016,Wailmer,,320,♀,907,189,4,11,13,62.2,24.0,24.0,,,,"2023-06-06 09:58",,,,0,0,0,0,96.80%,132,97.87%,7000,406,Wailord,,0,69.89%,1234,92.85%,451000,626,Wailord,,0,,,,,,,,,
1017,Wailmer,,320,♀,928,185,11,14,12,82.2,23.0,23.0,,,,"2023-06-06 09:58",12/25/2022,,,0,0,0,0,82.42%,721,95.43%,308000,232,Wailmer,,0,99.66%,15,99.11%,458000,632,Wailord,,0,,,,,,,,,
1018,Wailmer,,320,♂,933,184,12,14,11,82.2,23.0,23.0,,,,"2023-06-06 09:58",12/18/2022,,,0,0,0,0,78.78%,870,95.08%,296000,232,Wailmer,,0,98.39%,67,98.39%,443000,632,Wailord,,0,,,,,,,,,
1019,Wailmer,,320,♂,1335,216,14,15,7,80.0,35.0,35.0,,,,"2023-06-06 09:58",4/21/2023,,,0,0,0,8000,69.72%,1241,94.27%,152000,118,Wailmer,,0,94.82%,213,97.57%,294000,518,Wailord,,0,,,,,,,,,
1020,Carvanha,,318,♂,540,83,10,11,12,73.3,20.0,20.0,,,,"2023-06-06 09:58",2/28/2023,,,0,0,0,2500,60.68%,1611,94.80%,31000,78,Sharpedo,,0,87.86%,498,92.26%,475000,298,Sharpedo,,0,,,,,,,,,
1021,Swalot,,317,♀,1497,165,15,15,15,100.0,26.5,26.5,,,,"2023-06-06 09:58",2/5/2023,,,0,0,0,4000,59.54%,1658,95.40%,0,0,Swalot,,0,100.00%,1,100%,432000,210,Swalot,,0,,,,,,,,,
1022,Gulpin,,316,♂,216,78,6,8,14,62.2,10.0,10.0,,,,"2023-06-06 09:58",5/7/2023,,,0,0,0,1000,62.03%,1556,95.57%,95500,142,Swalot,,0,65.84%,1400,89.95%,510000,336,Swalot,,0,79.12%,856,94.32%,52000,54,Gulpin,,0,
1023,Gulpin,,316,♀,224,79,4,4,8,35.6,11.0,11.0,,,,"2023-06-06 09:58",6/1/2023,,,0,0,0,1300,46.62%,2187,94.67%,103000,148,Swalot,,0,18.46%,3340,84.43%,508000,334,Swalot,,0,80.56%,797,94.46%,60500,61,Gulpin,,0,
1024,Gulpin,,316,♀,500,117,0,6,1,15.6,26.0,26.0,,,,"2023-06-06 09:58",6/6/2023,,,0,0,0,4000,88.33%,479,97.33%,58000,102,Swalot,,0,2.32%,4001,80.54%,436000,264,Swalot,,0,90.55%,388,95.69%,0,0,Gulpin,,0,
1025,Gulpin,,316,♀,533,114,14,15,11,88.9,22.0,22.0,,,,"2023-06-06 09:58",2/21/2023,,,0,0,0,3000,18.66%,3332,93.06%,32000,78,Swalot,,0,99.39%,26,97.87%,464000,288,Swalot,,0,,,,,,,,,
1026,Gulpin,,316,♂,553,120,8,5,5,40.0,26.0,26.0,,,,"2023-06-06 09:58",6/2/2023,,,0,0,0,4000,34.31%,2691,93.96%,26000,74,Swalot,,0,33.94%,2706,86.41%,436000,264,Swalot,,0,,,,,,,,,
1027,Gulpin,,316,♂,659,129,15,12,15,93.3,27.0,27.0,,,,"2023-06-06 09:58",1/17/2023,,,0,0,0,4500,99.61%,17,97.37%,428000,206,Gulpin,,0,99.56%,19,98.28%,428000,256,Swalot,,0,,,,,,,,,
1028,Gulpin,,316,♂,754,137,15,15,15,100.0,31.0,31.0,,,,"2023-06-06 09:58",2/25/2023,,,0,0,0,6000,100.00%,1,100%,390000,174,Gulpin,,0,100.00%,1,100%,390000,224,Swalot,,0,,,,,,,,,
1029,Roselia,,315,♂,1068,90,15,15,15,100.0,20.0,20.0,,,,"2023-06-06 09:58",1/16/2023,,,0,0,0,2500,70.70%,1201,96.09%,56000,50,Roselia,,0,26.28%,3020,95.33%,65000,158,Roserade,,0,,,,,,,,,
1030,Illumise,,314,♀,736,89,13,14,10,82.2,15.0,15.0,,,,"2023-06-06 09:58",2/25/2023,,,0,0,0,1900,45.13%,2248,94.35%,106400,94,Illumise,,0,96.78%,133,95.55%,496400,268,Illumise,,0,,,,,,,,,
1031,Volbeat,,313,♂,399,66,15,15,15,100.0,8.0,8.0,,,,"2023-06-06 09:58",2/12/2023,,,0,0,0,800,46.01%,2212,94.41%,108600,104,Volbeat,,0,100.00%,1,100%,513600,290,Volbeat,,0,16.39%,3425,90.04%,2600,3,Volbeat,,0,
1032,Plusle,,311,♀,751,87,15,11,15,91.1,15.0,15.0,,,,"2023-06-06 09:58",1/16/2023,,,0,0,0,1900,15.41%,3465,93.14%,91400,82,Plusle,,0,98.85%,48,97.22%,496400,268,Plusle,,0,,,,,,,,,
1033,Manectric,Normal,310,♂,32,17,13,15,15,95.6,1.0,1.0,,,,"2023-06-06 09:58",7/1/7072,,,0,0,0,200,83.57%,674,96.16%,59000,69,Manectric,Normal,0,96.07%,162,97.58%,408000,304,Manectric,Normal,0,67.52%,1331,93.40%,5600,13,Manectric,Normal,0,
1034,Electrike,,309,♂,123,37,12,13,10,77.8,5.0,5.0,,,,"2023-06-06 09:58",6/1/2023,,,0,0,0,600,58.95%,1682,94.85%,59600,114,Manectric,Normal,0,91.55%,347,96.85%,459600,346,Manectric,Normal,0,63.57%,1493,93.17%,37600,44,Electrike,,0,
1035,Electrike,,309,♀,156,43,13,15,14,93.3,6.0,6.0,,,,"2023-06-06 09:58",7/1/7072,,,0,0,0,600,69.72%,1241,95.34%,55400,109,Manectric,Normal,0,92.26%,318,96.94%,404400,344,Manectric,Normal,0,67.52%,1331,93.40%,2000,53,Manectric,Normal,0,
1036,Electrike,,309,♀,510,78,12,14,15,91.1,19.0,19.0,,,,"2023-06-06 09:57",1/27/2023,,,0,0,0,2500,63.61%,1491,95.06%,19000,67,Manectric,Normal,0,92.99%,288,97.05%,381000,302,Manectric,Normal,0,,,,,,,,,
1037,Medicham,Normal,308,♀,304,59,13,13,3,64.4,8.0,8.0,,,,"2023-06-06 09:57",5/11/2023,,,0,0,0,800,75.26%,1014,95.21%,469600,290,Medicham,Normal,0,79.68%,833,90.49%,513600,290,Medicham,Normal,0,3.20%,3965,88.70%,9500,12,Medicham,Normal,0,
1038,Medicham,Normal,308,♀,778,101,10,11,15,80.0,20.0,20.0,,,,"2023-06-06 09:57",3/9/2023,,,0,0,0,2500,93.50%,267,97.10%,403000,248,Medicham,Normal,0,94.02%,246,94.02%,475000,248,Medicham,Normal,0,,,,,,,,,
1039,Medicham,Normal,308,♂,804,102,10,8,13,68.9,21.0,21.0,,,,"2023-06-06 09:57",5/17/2023,,,0,0,0,3000,93.21%,279,97.04%,440000,244,Medicham,Normal,0,85.62%,590,91.64%,470000,244,Medicham,Normal,0,,,,,,,,,
1040,Medicham,Normal,308,♀,912,108,11,15,15,91.1,23.0,23.0,,,,"2023-06-06 09:57",3/9/2023,,,0,0,0,3500,96.65%,138,97.73%,346000,232,Medicham,Normal,0,98.83%,49,97.06%,458000,232,Medicham,Normal,0,,,,,,,,,
1041,Meditite,,307,♀,328,68,3,15,15,73.3,19.0,19.0,,,,"2023-06-06 09:57",12/25/2022,,,0,0,0,2500,98.49%,63,98.41%,480000,302,Medicham,Normal,0,83.37%,682,91.18%,480000,302,Medicham,Normal,0,99.41%,25,98.38%,70000,62,Meditite,,0,
1042,Meditite,,307,♂,371,66,11,15,10,80.0,20.0,20.0,,,,"2023-06-06 09:57",5/26/2023,,,0,0,0,2500,91.67%,342,96.79%,389000,298,Medicham,Normal,0,94.65%,220,94.32%,475000,298,Medicham,Normal,0,41.42%,2400,90.55%,43000,38,Meditite,,0,
1043,Meditite,,307,♂,452,73,15,15,13,95.6,23.0,23.0,,,,"2023-06-06 09:57",1/5/2023,,,0,0,0,3500,86.03%,573,96.13%,296000,282,Medicham,Normal,0,99.90%,5,99.30%,458000,282,Medicham,Normal,0,15.75%,3451,88.10%,14000,12,Meditite,,0,
1044,Meditite,,307,♂,569,86,8,11,12,68.9,34.0,34.0,,,,"2023-06-06 09:57",3/16/2023,,,0,0,0,0,94.31%,234,97.24%,337000,184,Medicham,Normal,0,83.79%,665,91.28%,352000,184,Medicham,Normal,0,,,,,,,,,
1045,Lairon,,305,♀,461,65,0,7,8,33.3,9.0,9.0,,,,"2023-06-06 09:57",5/20/2023,,,0,0,0,1000,96.04%,163,97.65%,102000,98,Lairon,,0,82.20%,730,97.24%,167000,262,Aggron,Normal,0,86.45%,556,95.24%,1000,1,Lairon,,0,
